,Word,Count
28131,Pronto,2
22626,vigiar,2
31515,Publicidade,2
33468,valetudo,2
28146,interposto,2
33466,abastecendo,2
33465,suar,2
22624,BANDIDOS,2
33464,retidão,2
22623,PROTEGER,2
22622,QUEREM,2
30775,associações,2
22619,constrangendoa,2
28152,advento,2
35148,72450747,2
33461,processálo,2
26071,candidatará,2
33448,pica,2
33411,Narcos,2
28224,LULINHA,2
28332,manifesto,2
28308,falsificado,2
36672,Cármem,2
33348,sofisticadas,2
33349,estudantil,2
36671,chocante,2
22477,apropriado,2
28311,Tórtima,2
33354,excluídas,2
28296,incendiado,2
28306,espúria,2
22485,repelente,2
36667,Unificação,2
28302,escambau,2
28301,reinar,2
22488,traças,2
22471,instruiu,2
28317,Atleta,2
36675,peste,2
28319,Liesl,2
22463,agradecimentos,2
22462,vire,2
28321,velejadora,2
28325,Equipe,2
22458,falem,2
28326,Australiana,2
22456,poesia,2
33342,subúrbios,2
36681,combinadas,2
31510,antagonistacom,2
22452,pique,2
35143,Lotérica,2
36682,incessante,2
22491,fibras,2
26063,reafirma,2
22555,portado,2
22534,ocasionou,2
28236,Software,2
25282,OBS,2
22531,queixas,2
26066,Matteo,2
36644,justificam,2
28226,Viernheim,2
22537,"de
Lula",2
28290,sofás,2
36640,brilhando,2
36630,EQM,2
22551,atentar,2
28225,mamou,2
22554,BrasíliaDF,2
35146,apostadores,2
28237,repassando,2
28241,neblina,2
28252,expedir,2
22523,providenciasse,2
28254,cuide,2
28255,jogue,2
36650,Resuscitation,2
22519,peões,2
31145,adesivo,2
31511,Indianópolis,2
28267,acreditarem,2
22511,enriqueci,2
33381,conservadoras,2
33375,Coincidentemente,2
33366,Fellini,2
33364,1966,2
26064,Primeiroministro,2
25647,reputações,2
31443,felizmente,2
10812,impotentes,2
16232,apreendidos,2
4952,hormônios,2
12984,Cáceres,2
16241,afinidade,2
8891,prejudicou,2
4962,Acompanhada,2
16239,TAM,2
16237,datado,2
4970,trégua,2
4972,tabloide,2
42575,ricaça,2
16234,exóticas,2
4993,Arcoverde,2
39401,Sono,2
12989,impulso,2
39409,Sleep,2
12997,revólver,2
39415,dormidores,2
12999,rodoviário,2
13000,dormi,2
8882,Enganou,2
16205,alvejado,2
5046,Sabese,2
5062,rechaçaram,2
13006,Principalmente,2
4949,hormonal,2
4930,ATAQUE,2
4779,socorristas,2
16288,aderem,2
16318,afrontosa,2
16317,prepostos,2
16310,justificaram,2
8931,entendido,2
16299,1330,2
4825,singular,2
4829,Difusora,2
16292,aposenta,2
4834,pirotecnia,2
4839,condenando,2
4843,arrega,2
12964,Riva,2
4911,TRIPLEX,2
40540,arriscado,2
41712,sentidos,2
4862,alardeado,2
4869,envenenado,2
16276,batalhões,2
16270,saírem,2
39388,guardião,2
8897,exagerado,2
12976,popular,2
4908,capítulos,2
4910,MEU,2
5066,anfitrião,2
5067,curve,2
5076,renunciado,2
5168,Itamarati,2
16153,Respeite,2
5156,arrendada,2
16151,desrespeita,2
8830,Atacar,2
16146,explicaria,2
5165,matrícula,2
16140,larvicida,2
16139,Pyriproxyfen,2
8826,confundam,2
8824,doutores,2
40506,como,2
39447,comidas,2
16197,patrulhamento,2
16130,Basílio,2
13025,Novamente,2
8806,privilegiam,2
16128,tacada,2
16122,Guadalupe,2
5173,Amaggi,2
16121,Caboclo,2
16120,Faroeste,2
13035,DCNS,2
8800,conduziria,2
5192,indesejável,2
39437,São,2
16158,pacientemente,2
8837,Templo,2
16165,Brossard,2
13008,temida,2
13009,juiz,2
5089,farsas,2
5098,MENDES,2
16189,whisky,2
5101,soar,2
16187,Aniversário,2
8867,faturaram,2
8864,induzindo,2
16186,caixa2,2
16185,assombra,2
8863,adulterada,2
8845,velhas,2
16181,anexar,2
5126,acolhêlo,2
13019,No,2
16178,adiou,2
5128,MARINA,2
39429,cardiovascular,2
5136,Entrou,2
13020,Acaba,2
5141,dependia,2
5149,agisse,2
4781,acompanhante,2
16319,crucificada,2
39282,saudade,2
16460,Williams,2
4538,Ipanema,2
12848,Zelador,2
40577,PGFN,2
16466,escombros,2
16465,ferida,2
16464,pickup,2
12858,Falaram,2
9025,migrar,2
42636,Everaldo,2
16462,ocorreria,2
12860,precisavam,2
16457,idênticos,2
16476,cruzou,2
4556,exportados,2
4559,remorso,2
12861,engenheira,2
39301,vazem,2
16442,presidencialista,2
42633,filiou,2
12867,Caerca,2
16437,concordância,2
4598,deus,2
9006,ansiosas,2
12869,FA18F,2
16470,presságio,2
16485,Emocionado,2
16320,DEPEN,2
16502,trilha,2
16514,alagoano,2
9060,Fernandinho,2
9057,gangster,2
4497,quinzena,2
40589,Conheci,2
41675,incinerada,2
39285,modificações,2
4501,cometidas,2
12809,repelir,2
16504,margens,2
12818,Alcelmo,2
16501,rastreamento,2
41682,Xangai,2
9050,PRBA,2
4508,acontecendo,2
16496,chilique,2
16493,assiste,2
39290,belzebu,2
16491,negocio,2
16490,pichadores,2
16489,Janaina,2
12828,impressionou,2
9045,blefe,2
12836,pirou,2
12870,E2C,2
12871,Hawkeye,2
12875,EA18G,2
16347,sonso,2
4667,Funcionou,2
12904,responderemos,2
40560,rigoroso,2
12912,uniram,2
12914,violarem,2
12919,out2016,2
4724,Aparelho,2
16352,quietas,2
40559,chronovisor,2
4726,mecanicamente,2
16350,inimaginável,2
12930,Selma,2
39314,Bonifácio,2
8957,Assistindo,2
16337,obtendo,2
16336,atualizados,2
16332,manuscrita,2
16330,CMP,2
12937,terrenos,2
4760,portátil,2
16325,Cartaxo,2
8946,interromperam,2
16323,comprobatórios,2
40550,Webre,2
16362,vereadora,2
8966,Falar,2
16378,desocupação,2
16386,Presidenciável,2
12876,Growler,2
16428,insistir,2
42628,Hall,2
4608,psicografada,2
4614,carente,2
12879,destróier,2
4618,intrigando,2
4619,emocionando,2
12880,antisubmarinas,2
39324,PSDPR,2
16413,isolada,2
12884,infringirem,2
12885,impiedosos,2
12889,Imazu,2
41690,Comandatuba,2
4630,psicografias,2
4647,elevou,2
16397,promova,2
8972,deferir,2
4659,considerávamos,2
16394,Renúncia,2
16393,eleições,2
16388,maior,2
8799,tranquilas,2
13038,orçado,2
8796,arrego,2
13178,Georgina,2
13165,transmissões,2
15854,MISERICÓRDIA,2
15850,SENADO,2
8638,tomografia,2
15848,Barba,2
5646,demitilo,2
15844,estremecer,2
8637,alegavam,2
15842,aproximada,2
8636,forneceu,2
15841,alcançado,2
15840,20032010,2
5616,relatei,2
8635,bolinha,2
42467,presunto,2
42466,G32,2
13180,frascos,2
5684,carma,2
15831,Vermelho,2
15829,revelados,2
5686,aprontado,2
13181,desodorante,2
8626,fita,2
8620,Perito,2
5618,sozinhas,2
8641,inafiançável,2
39456,Kevinho,2
5550,Exassessor,2
15915,reformuladas,2
15913,ótimos,2
15910,reproduziu,2
13133,reunidos,2
40469,derrubaram,2
39529,provocativas,2
13142,perguntam,2
15902,Espanhol,2
15898,valeria,2
5540,calados,2
5541,tem,2
42475,Supermercado,2
8649,indicativos,2
15884,inevitáveis,2
15883,sujeitas,2
5556,estendida,2
5568,Vinicius,2
15878,Juíza,2
15873,Avancini,2
5589,capta,2
5591,gavetas,2
5605,Gavetas,2
5612,Goldman,2
15868,enquete,2
15823,carbonizados,2
8616,trâmites,2
13199,noticias,2
15729,anfitriã,2
13213,cospe,2
5767,Gostaríamos,2
13215,NACIONAL,2
15738,Hamed,2
5785,comandos,2
15736,Dhabi,2
15735,Abu,2
5791,semblante,2
8589,ESPAÇO,2
39584,abalados,2
39585,Wormwood,2
13225,unificar,2
39563,devastado,2
42443,BRAMON,2
39586,climáticos,2
13235,assíduos,2
5821,JANEIRO,2
15726,continuamente,2
15725,outono,2
13236,converso,2
5822,FEVEREIRO,2
13243,recolhida,2
13246,afasta,2
13247,Otaviano,2
40440,Jimmy,2
15750,Hamas,2
15752,educaçãosegurança,2
15753,microcefaliaetc,2
15809,cogitaram,2
15808,extrapolando,2
15805,ache,2
15793,seletivos,2
39568,Niburu,2
15790,inovou,2
15789,gópiÉ,2
8606,Amigas,2
13202,manifeste,2
5717,pupilos,2
15783,orçamentário,2
40442,Jenkins,2
5729,retaliado,2
5730,apadrinhados,2
5737,retaliações,2
8603,FEDERAL,2
8594,doados,2
15769,Fahur,2
13207,decapitação,2
13209,viajará,2
15759,analto,2
15757,12292,2
15754,duvida,2
39527,Bargas,2
13128,fornecido,2
15918,recuperálo,2
16028,prenúncio,2
5274,secreção,2
42523,Exercícios,2
16050,TRF1,2
13073,684,2
16044,julgadas,2
16041,Zavaski,2
13077,entalada,2
13080,devastadores,2
16037,gigantescas,2
16035,todavia,2
16030,Tanta,2
5286,Criadores,2
5338,substituiu,2
16027,machões,2
16019,balança,2
39484,175,2
5303,detectaram,2
16017,sacada,2
16016,embalo,2
5333,examinar,2
5335,Nivaldo,2
39486,IPs,2
16008,CAOS,2
39487,cybercriminosos,2
13068,rapidinho,2
40492,Bishop,2
42526,Ulchi,2
5263,soltando,2
13044,Sarkozy,2
16108,fragilizada,2
42538,Silvino,2
13047,Embaixadora,2
8783,Passaremos,2
39460,Maiara,2
16102,ANO,2
39461,Maraisa,2
5237,Goulart,2
16097,adiado,2
13050,Haley,2
13052,desejamos,2
40497,metralhadoras,2
13054,espalhe,2
13055,originou,2
16086,fanatismo,2
5253,Globo,2
39468,Sah,2
8759,agrados,2
16074,Altera,2
8758,berrava,2
16073,Ementa,2
42527,Freedom,2
42511,Deodoro,2
39489,Quênia,2
15920,pecados,2
15945,Esquerdopatas,2
39513,pelados,2
5456,Oslo,2
5459,norueguesa,2
5461,cerimonial,2
40478,bedelho,2
15953,Bolsonaro,2
13120,impune,2
15949,Merecem,2
42496,carrasco,2
15947,esquerdopatas,2
15946,agridem,2
42495,riquinha,2
5344,confundida,2
39520,alfinetada,2
42494,Roberta,2
15936,superlotadas,2
5491,majestade,2
5494,interditar,2
40475,dominical,2
15927,coronariana,2
42492,Socialite,2
15926,artéria,2
8676,coronéis,2
8672,debandada,2
5454,enfrentada,2
13109,PODERÁ,2
15966,mencionam,2
13107,negociados,2
39491,Taiwan,2
8717,Populi,2
15993,239,2
13086,nula,2
5356,fundamentos,2
41765,lixos,2
40487,curral,2
39496,conexão,2
5367,safar,2
5369,capangas,2
41766,perpetuarem,2
13094,desempenhar,2
5376,anulou,2
41768,pedófilos,2
39501,complexas,2
15975,parido,2
5423,Irei,2
39506,FireEye,2
5426,Atual,2
15971,apagados,2
15970,odiosos,2
8689,decorre,2
13105,Skornick,2
12798,combates,2
9072,frustração,2
41560,Ave,2
12476,variavam,2
9362,Apelidado,2
17076,encaminharam,2
17075,algemaram,2
9357,Entertainment,2
3579,protesta,2
12472,bancava,2
42783,alergias,2
9356,Pictures,2
17071,conduzidos,2
12473,custeava,2
9329,Suspeitase,2
9310,limpando,2
17083,algemada,2
12483,DESEJAMOS,2
17064,mendigos,2
9308,Baleia,2
39055,programada,2
17058,vazia,2
39056,ILLUMINATI,2
17052,justificasse,2
3627,alçar,2
17050,pousou,2
17049,Observatório,2
40688,Xining,2
40695,curtas,2
40696,grotescos,2
17125,xerox,2
17107,loco,2
42800,despediram,2
9417,fracassou,2
3509,longeva,2
12425,transportando,2
9397,Foguetes,2
17112,oitava,2
3530,atuavam,2
12430,freelancer,2
12432,Dan,2
17108,volumes,2
3548,paralisar,2
39035,preto,2
12465,office,2
17102,reelegeu,2
17100,impressoras,2
9377,escopeta,2
9366,operacional,2
40701,Deucher,2
12449,diretriz,2
17091,cuido,2
12460,marítimas,2
3574,caralho,2
42787,farmacêutica,2
17086,ATUALIZADO,2
17042,1030,2
17041,recepcionado,2
39060,falharei,2
3744,estrangular,2
16986,baseia,2
9290,embaraçoso,2
39087,ShoHu,2
16982,Tinoco,2
3708,salválo,2
12502,Nangarhar,2
3711,firmou,2
39090,penhasco,2
9289,coação,2
3729,clamam,2
9287,podiam,2
39096,fizerem,2
39061,detêlo,2
3745,expuseram,2
12515,agilidade,2
16951,carapuça,2
16948,cobradores,2
3760,burocrática,2
16947,foca,2
16943,peixões,2
3767,discordaram,2
3773,recuo,2
3776,operou,2
3779,desmascarando,2
3694,acionaram,2
16987,promoção,2
16990,Muro,2
16992,1846,2
40687,Tropas,2
17033,flagram,2
17030,propagou,2
12496,Valladares,2
12497,jantando,2
42770,arteriosclerose,2
17025,constrangeu,2
17023,Virus,2
9303,reflexões,2
39069,reduzirá,2
39070,Rene,2
3647,Novoa,2
3654,corra,2
3670,Anaheim,2
39074,paisagem,2
3675,atacála,2
39077,INGLATERRA,2
9299,decidi,2
39079,Kurti,2
9295,impeachmado,2
17004,indiciadas,2
12501,afegã,2
16998,Wyoming,2
17124,scanner,2
42801,soaram,2
16527,Place,2
12339,ginástica,2
12323,523,2
9492,1871,2
12325,419,2
17262,embolsaram,2
17260,adestramento,2
17258,Eric,2
41572,maníacos,2
3364,diagnosticados,2
12332,Beverly,2
17250,copa,2
12333,Hills,2
40737,AMAERJ,2
41568,pervertidos,2
3376,Descobrimos,2
12341,descanso,2
38977,implante,2
17242,191,2
12342,adquirida,2
17240,miram,2
3381,adulta,2
12354,montanhas,2
3382,propensos,2
3386,genética,2
17229,Teoricamente,2
41569,imita,2
12314,pesquisou,2
42804,traduções,2
38952,glamouriza,2
12289,Square,2
3271,deselegância,2
12290,marchando,2
9528,Patricia,2
17307,extraditado,2
17305,Bermudes,2
12293,reivindicada,2
17303,Paradeiro,2
17299,Escura,2
38951,Sabiá,2
3297,cumprimentálo,2
17295,girar,2
40743,Mamanguape,2
17293,WF9,2
38953,tramas,2
9514,marítima,2
12300,percepção,2
17285,Zakharovich,2
17284,Damir,2
17283,Dyomin,2
38958,opinar,2
9498,observamos,2
38959,conveniente,2
3338,ejacularam,2
41579,Jang,2
38983,Sereia,2
38985,Mirella,2
17138,comentava,2
40723,Conservadora,2
3450,biliardário,2
17160,"defesa

Sergio",2
12397,mudava,2
17159,"inconveniente

Advogado",2
3458,enriquecido,2
3463,fumou,2
3468,DESEMPREGO,2
17148,Marilza,2
3476,erra,2
17139,abusado,2
17136,Eika,2
17222,Assumir,2
12404,LÍDER,2
17135,Maravilha,2
9440,Cartório,2
3478,VOLTAR,2
12412,explodido,2
17132,comemorava,2
9439,forjou,2
42806,significados,2
9438,Cedo,2
3484,reduz,2
3487,destacados,2
9448,rastreamentos,2
12383,nervosos,2
12379,esquadrões,2
12377,seqüestrar,2
17221,assumido,2
3403,Jornada,2
17219,naturalidade,2
17218,atuaria,2
17213,incalculáveis,2
9459,idoneidade,2
9458,sanar,2
12361,Rouhani,2
9450,incalculável,2
38993,inspirada,2
12367,unilateral,2
17200,servirem,2
17197,orquestrado,2
17196,nãopensantes,2
17195,autômatos,2
17190,manipulável,2
17189,préprogramados,2
17188,inconscientemente,2
17185,competitividade,2
38997,Iris,2
17181,fantásticas,2
38999,Hyde,2
40725,despontou,2
16934,Jô,2
39105,encontrarem,2
16929,esculachado,2
12702,Ordnance,2
16695,Sozinho,2
39206,platina,2
16684,cônjuges,2
12692,divergido,2
16682,concordar,2
12693,Ucrânia,2
39211,formados,2
16676,Superou,2
16671,Ruth,2
16669,Afirmo,2
12701,Massive,2
40630,Tem,2
16699,vergonhosas,2
39216,ossos,2
4228,flecha,2
12706,MOAB,2
16651,saqueado,2
4245,Plenitude,2
4246,Trono,2
16647,deixo,2
16646,tolerante,2
16645,dep,2
9132,mãezinha,2
16635,tacaria,2
16697,ogro,2
4202,desestabilizar,2
39107,Harvey,2
4174,abominação,2
4141,Prata,2
12674,tomahawk,2
12676,intacta,2
12679,infromou,2
12680,intensificando,2
12682,europeia,2
16741,pintados,2
4167,Chauí,2
4168,rosna,2
42694,fisiculturista,2
16738,pendurados,2
16734,vitrine,2
16701,Descanse,2
12686,Mikhail,2
12688,umasituação,2
16730,pendurou,2
12689,apotando,2
12690,mútua,2
4181,filósofa,2
16726,ROUBA,2
4192,característico,2
16713,matrimônio,2
16707,preparativos,2
12691,Russos,2
4249,mendigo,2
16630,namorar,2
16626,Aguarde,2
42661,Confederados,2
4393,Atendendo,2
4408,janelas,2
4410,chuveiro,2
16558,escravizar,2
4426,coquinho,2
4430,mousse,2
4432,poliuretano,2
16556,regimes,2
39264,clarão,2
16552,olhe,2
16551,pertinente,2
12780,economizando,2
4253,emergente,2
16540,centros,2
4462,couro,2
4463,cabeludo,2
4467,legião,2
16538,Myanmar,2
9074,imaginavam,2
16536,metanfetamina,2
42657,monumento,2
12788,Damasco,2
16531,consumiram,2
16529,Participantes,2
12772,viabilidade,2
12769,contêm,2
9098,doasse,2
40606,FIFGTS,2
12716,Construtora,2
4271,Boss,2
16615,visitação,2
16613,Menezes,2
16610,expulsam,2
39232,ditos,2
39233,ONGs,2
4272,cordões,2
4274,relógios,2
4277,Nike,2
16601,"empresa

O",2
12729,instruindo,2
12739,requerer,2
9120,cambada,2
4336,procuradoria,2
16588,atrocidades,2
16587,aliou,2
4358,Tirando,2
9109,Lugar,2
42671,agitação,2
41662,Marluce,2
42670,ateísmo,2
12759,solicitações,2
4132,Cidadão,2
9151,abandone,2
16755,Wyllys,2
3929,suspeitaram,2
16896,INTERNACIONAL,2
40669,35o,2
3915,Coccopalmerio,2
39128,lindos,2
9240,delicados,2
9239,aguentará,2
9235,Apelo,2
39131,extenso,2
39132,estágios,2
12555,sólida,2
40663,Twelves,2
39136,inserir,2
12577,martelo,2
16872,aterrissar,2
16870,Infraero,2
16866,Ávidos,2
12567,Guardarei,2
9231,Poupe,2
12570,Stalin,2
12571,racionalidade,2
3947,antecessora,2
12573,amargamente,2
16853,Pontezinha,2
16851,Córrego,2
16897,BRASÍLIA,2
12539,viajava,2
9250,obcecado,2
16899,Tercon,2
16927,insistência,2
3797,atraiu,2
3808,recebessem,2
3818,equivalentes,2
9270,"anos

O",2
9265,Vamos,2
12526,Colonização,2
3826,Getulio,2
16915,viajado,2
3830,enfraquecer,2
41613,preferiria,2
3838,interfere,2
12527,Agrária,2
42751,principado,2
39118,Exagente,2
41614,transformados,2
39120,Bezmenov,2
12531,nominal,2
9258,histérica,2
39121,escancarar,2
9257,incriminados,2
9254,convocasse,2
42747,Rich,2
3955,refrescar,2
9230,IMEDIATAMENTE,2
4131,somar,2
41636,Demônio,2
16792,Angorá,2
16788,SecretárioGeral,2
4056,modificadas,2
12625,45o,2
9180,retribuir,2
12630,divina,2
9175,encaixando,2
39175,origens,2
42711,mafé,2
39176,cósmico,2
12635,atenções,2
9170,Causa,2
12581,Leniência,2
16771,reumatologista,2
12639,califado,2
16768,apareceria,2
39180,cosmos,2
16762,diminuída,2
9166,comentando,2
9161,sugeriram,2
40636,convívio,2
12652,ajudarão,2
12653,civilizações,2
12655,2130,2
42721,Cansados,2
4042,Order,2
9191,deletar,2
7688,seguirão,2
12591,redigiu,2
3975,insistiram,2
16838,regulamentos,2
12598,beneficiem,2
16835,hemorragia,2
16834,hemisférios,2
12606,acertos,2
40653,voltava,2
16833,traumas,2
12610,1911,2
4008,despertando,2
16830,desigual,2
16829,anisocoria,2
16828,pioraram,2
16820,Severino,2
16818,desligar,2
16817,Schiefler,2
41626,notou,2
39154,circunstanciado,2
12615,apanhada,2
9202,protocolados,2
4026,imaginação,2
4031,oprimidos,2
13251,guardará,2
13254,exbbb,2
5827,JUNHO,2
7154,As,2
14682,distribuídos,2
14679,malta,2
42169,benignos,2
13910,173,2
13911,161,2
14672,Lídice,2
7144,Desesperado,2
14671,Portela,2
40242,fragilidade,2
14670,Ângela,2
42162,Lyle,2
7159,prendêlos,2
41956,estabeleça,2
14668,Davi,2
13922,ambientalista,2
13925,virem,2
14665,Waldemir,2
7967,sétima,2
42156,Lançamento,2
39963,crônica,2
14659,Paim,2
14648,EMENDA,2
41962,Imperial,2
14643,digitando,2
14683,SENADORES,2
14687,figuram,2
7991,voltariam,2
14715,Nutrition,2
7989,64422016,2
14730,Couto,2
7073,óbitos,2
7076,intriga,2
7087,habilita,2
14722,Vereza,2
7982,surpreendentes,2
7981,pancadaria,2
14718,Góis,2
14717,patrocinadoraapoiadora,2
13881,alimentício,2
14714,Nutrends,2
13908,preferido,2
7097,farmacêuticas,2
14712,vínculos,2
7105,Granero,2
7108,Atenção,2
13882,duzentos,2
13887,PMDBTO,2
39951,parâmetro,2
13890,chapuletada,2
13900,defenderam,2
14703,colombianos,2
7111,asilos,2
7184,mineirinho,2
14639,trezentos,2
7199,movimentados,2
7295,gastança,2
13961,bordel,2
13962,cabaré,2
7280,fartura,2
7281,consumida,2
14583,enjoo,2
7282,dividirmos,2
40224,Chalmers,2
39992,ares,2
42127,Welcome,2
7293,presuntos,2
13969,trilhão,2
7919,atrações,2
13934,Gurgel,2
7914,assola,2
7911,Itatiaia,2
41976,monarquias,2
14570,PMDBMT,2
13973,ultrapassava,2
13976,privatizada,2
14566,ausentando,2
7878,Posto,2
7875,condenaram,2
7874,mandaremos,2
7870,deixaremos,2
7275,pescados,2
42132,intérprete,2
7930,arcando,2
14590,ginecologista,2
14634,contracheque,2
14633,votaria,2
7201,transferências,2
41964,espalhada,2
14631,hipotética,2
7206,Inc,2
14630,complô,2
7943,Dirigentes,2
42147,arquitetos,2
14624,ordenaram,2
7217,Ficar,2
13939,caramba,2
7941,chegariam,2
14612,destreza,2
13946,engravatados,2
42140,suítes,2
14606,Grizz,2
14605,adiados,2
14604,Auckland,2
7253,326,2
7257,importada,2
7261,Mangabeiras,2
7932,evitasse,2
13860,combinaram,2
13856,substitutos,2
13255,fascistas,2
14830,vosso,2
13731,Adelaide,2
40286,válido,2
13743,Extraoficialmente,2
8117,gados,2
13746,corremos,2
14838,despeito,2
13747,suruba,2
6885,instigados,2
42221,ave,2
40278,Bicho,2
39892,fáceis,2
42218,Kuwait,2
6860,Futuro,2
6902,"sociais

O",2
41918,vaporizar,2
8105,Revoltados,2
8101,vaquinhas,2
8092,entoaram,2
8086,delituosas,2
40270,Bichos,2
6919,veementes,2
42209,adequadas,2
14815,Karlo,2
8065,lembrava,2
6861,minerva,2
6859,empata,2
39936,voam,2
13714,incorpora,2
42234,Aids,2
42233,hambúrguer,2
14899,acalorada,2
14897,atrocidade,2
6823,radicalismo,2
14887,testemunhar,2
6827,infiéis,2
6829,Vivemos,2
6835,descrédito,2
13710,chutado,2
41911,Benós,2
13716,Abraham,2
6858,Julgamento,2
13718,Cleo,2
39875,engajamentos,2
39876,Veritasium,2
14874,discordância,2
14871,exoperador,2
14866,valerá,2
14860,Morei,2
6855,triplo,2
13728,provocados,2
6857,excolega,2
14846,Chevrolet,2
6936,algemas,2
8054,Joseth,2
39905,vigiado,2
40251,místico,2
13825,rebelaram,2
6989,dane,2
13827,burras,2
6993,trabalhei,2
6994,gero,2
14783,"presidente

O",2
14781,COMPLETA,2
13834,depressiva,2
14779,LER,2
40254,Mabus,2
7015,oferecem,2
41945,Drian,2
13789,preza,2
42187,coincidências,2
13851,Baseado,2
14766,Guevara,2
39928,renomada,2
13852,tramado,2
7036,estimase,2
14760,Khomeini,2
42185,Barata,2
7050,holísticos,2
39935,urubus,2
14746,memorável,2
8035,escultura,2
13818,coordenou,2
8036,Planilhas,2
6986,traduzindo,2
6943,Dunas,2
13792,tablets,2
39907,Edward,2
8047,batia,2
6950,consecutivos,2
13794,39a,2
6960,ousou,2
41929,frentista,2
39913,Cientista,2
41932,subtenente,2
8041,maltratou,2
6975,cassa,2
8039,recibo,2
39917,monarca,2
14795,lama,2
6978,peculiar,2
13812,reguladoras,2
39918,Britânico,2
14791,clonar,2
13814,pernambucano,2
14787,Raposo,2
6985,favas,2
14785,Castelo,2
40213,Bowie,2
7308,7200,2
14556,Feminista,2
14293,servida,2
14316,injetar,2
14306,Bull,2
40091,batom,2
7572,aposentadas,2
40092,Frankenstein,2
14300,minúscula,2
40093,Ghostwriter,2
7573,aposentei,2
7574,mortovivo,2
7575,desprovido,2
40152,ateou,2
14291,conformes,2
14322,fabricado,2
14289,puxasacos,2
14288,Estavam,2
14141,valha,2
14285,tornase,2
7588,incumbências,2
14283,lutarei,2
14279,arrumou,2
42050,explícitas,2
7592,Simplesmente,2
7758,Bandeira,2
40145,prognósticos,2
14130,inventando,2
14323,Embraer,2
7860,Yankees,2
7544,distribuem,2
14379,Damasceno,2
14376,Comentário,2
7526,discrição,2
14370,JBSFRIBOI,2
14368,depositou,2
40164,floreios,2
14361,opressora,2
42063,Minkoo,2
14122,guardacostas,2
40079,espertalhão,2
7542,distribuía,2
7546,dominação,2
7561,assaltadas,2
40161,engrossou,2
14349,agirem,2
14348,incentivem,2
40160,derreteu,2
7550,corrompe,2
14340,erradas,2
42058,aconselharam,2
14333,dementes,2
14332,culpada,2
40086,meticulosa,2
14327,Anticorrupção,2
14262,fabricantes,2
7605,magras,2
42047,Lindsey,2
42027,3376,2
14216,lavou,2
14163,imensas,2
7716,enérgica,2
7706,inovadora,2
7653,expurgar,2
14169,espetacular,2
14212,SQN,2
40128,somada,2
14172,Confirmado,2
14173,Blogueiro,2
7675,chefiou,2
7691,abençoe,2
14260,sanguínea,2
40120,impormos,2
14206,congelar,2
14189,vendida,2
7689,prevaleça,2
14190,macabros,2
42030,diclofenaco,2
14203,imprópria,2
40121,decapitante,2
14196,começava,2
14191,veiculação,2
14192,conglomerados,2
7647,SENDO,2
14219,estruturado,2
14224,lote,2
14226,duvidosa,2
40103,Chapo,2
7611,branda,2
7612,inadequada,2
7745,adaptação,2
7742,apoiaram,2
7620,assombração,2
40107,estreou,2
7621,ronda,2
7740,acolhimento,2
42044,editorachefe,2
7631,dezoito,2
7634,comovida,2
7636,unidos,2
7637,arrematou,2
14239,interessadas,2
7737,órfão,2
14157,inaugurada,2
7639,SER,2
7645,longamente,2
14234,cancerosas,2
7722,Secretária,2
14232,milagroso,2
14229,esquecemos,2
7767,ofendido,2
14384,Palmeiras,2
14107,hoje,2
14487,indústrias,2
14500,ultrapassado,2
14498,irregular,2
7330,belga,2
14494,vencida,2
42106,Ramses,2
41990,Josefa,2
14493,picanha,2
14029,PTPE,2
7338,calamidade,2
41994,subestimálo,2
14489,pagavam,2
42098,álgebra,2
14059,Uai,2
14482,Moscardi,2
14481,alimentaram,2
7810,credencial,2
14477,estragados,2
7809,desconfiaram,2
7385,adiantar,2
41997,Perdekamp,2
14473,praticadas,2
40035,tropeçar,2
7404,Alimentar,2
42094,APOCALIPSE,2
40202,fragilidades,2
14502,ácido,2
14505,composição,2
42110,Diane,2
14553,caluniosas,2
40006,Diaz,2
7859,enviará,2
40212,vulto,2
13998,multinacional,2
40007,Carine,2
14003,Unilever,2
40008,bandidas,2
14007,inscritos,2
14545,recomendou,2
40009,xingadas,2
40010,hostilizadas,2
40211,Jéssica,2
7851,comparadas,2
14537,pesquisados,2
14015,administrativos,2
40208,Peregrino,2
14524,LINK,2
7845,Federativa,2
14020,aparentar,2
40019,Alfândega,2
42111,Powell,2
40025,CBP,2
40036,confidencial,2
14466,PRODUTOS,2
14389,Beatles,2
14085,repassa,2
14423,nulo,2
14422,nestes,2
14421,inseridas,2
42082,NSC,2
40049,Ilia,2
14078,Vou,2
14079,2018,2
40054,poemas,2
7467,Explosão,2
7480,della,2
7485,atropeladas,2
40187,OABSP,2
14465,esperada,2
42007,abandidada,2
14092,apontava,2
7781,faltado,2
14405,166,2
7774,antecipa,2
40177,alérgico,2
14398,515,2
7768,Orgânica,2
7515,Discreto,2
14395,reprovação,2
14391,suposições,2
14426,Tony,2
14427,inocentados,2
14428,EGO,2
14430,consome,2
7407,conclamou,2
14462,antiético,2
14461,delinquente,2
7805,carimbos,2
14457,exsuperintendente,2
7802,Camboriú,2
42089,Gelsner,2
7438,melhoraram,2
42087,desmaiou,2
7441,limite,2
14454,casualidade,2
14066,votados,2
14068,atendado,2
14449,ouço,2
7443,duram,2
14069,Valeska,2
14072,iríamos,2
