,Word,Count
77122,pirão,2
94190,glamorizar,2
78291,fofura,2
47270,cogite,2
77071,assaltando,2
94939,represados,2
50831,Nott,2
89563,mitológico,2
19124,esmola,2
50821,coletores,2
118659,Brent,2
50822,Pinóquio,2
19121,alucinado,2
53179,planetesimais,2
110151,SPED,2
53177,FEG,2
21350,encarecendo,2
89560,Álbum,2
77078,governantes”,2
110146,Fenacon,2
47239,de lavagem,2
47242,prisão por,2
50825,desmentiam,2
89561,Amelinha,2
110148,Donin,2
89821,ingressando,2
50829,971,2
94938,Alívio,2
117538,Itsunori,2
94166,abanco,2
50799,sucumbiu,2
110193,décadas”,2
50738,eletrônica”,2
94926,disseminaram,2
78365,Genésio”,2
50778,tortuosas,2
53241,Carvano,2
19075,Lynch,2
53239,caíssem,2
85614,violeta,2
53237,gravitacional,2
19077,errante,2
110221,trimestrais,2
47123,dama”,2
118670,Viscidi,2
50779,Psywar,2
24530,“curar”,2
50741,Francival,2
21295,caçadores,2
53234,astrofísico,2
53233,Centauri,2
53232,Próxima,2
50740,enceramento,2
50739,"DPEAM

A",2
19071,imagens”,2
24532,julgarmos,2
24534,pensar”,2
85207,Alencar”,2
90288,Afetou,2
50763,cancelasse,2
78372,eunafloresta,2
76241,Experian,2
77100,Pharol,2
53255,Atmosféricas,2
53254,Geofísica,2
85617,Late,2
21314,engolida,2
110229,startupsunicórnio,2
24536,vivo”,2
50752,ManausBoa,2
21318,conchas,2
94924,DNC,2
24542,límpido,2
47104,Demitida,2
77106,‘desvio,2
94917,comprometedora,2
47107,vagabunda,2
50771,caô,2
47129,divulguei,2
47130,desejei,2
108712,"Temer

",2
21324,suavemente,2
24497,logo”,2
78350,deixandoo,2
21331,cataclismo,2
19085,mascate,2
107681,ouvidoria,2
24494,Jugmann,2
108708,"deputado

O",2
90276,avalizou,2
117528,possível’,2
77087,Campeã,2
108710,"Planalto

O",2
53218,Descobertas,2
89555,referendar,2
53216,vastidão,2
77113,telegangue,2
21282,Kenneth,2
19089,Enormes,2
50798,Astiz,2
76261,salválos,2
19095,tenaz,2
107686,transfobia,2
21330,Iucatã,2
84579,848,2
50729,Harraquian,2
47141,considerálos,2
107672,ligamos,2
50735,gradativos,2
76252,final’,2
50785,Arquivos,2
76253,Juventino,2
50734,"comuns

“Nesse",2
47134,comentavam,2
110214,Gurley,2
78357,enfiando,2
78355,levandoo,2
107678,impulsionaram,2
89553,Escolhida,2
47143,viabiliza,2
47144,favorecêlo,2
76255,trovejava,2
84571,4 pelo,2
50733,"Pessoa

No",2
110207,Butterfield,2
78352,Apos,2
78351,cel,2
94191,Arará,2
78288,duquesa,2
77053,tranquila”,2
50882,vendesse,2
76291,exercêlo,2
24375,desagradado,2
84605,chateados,2
21170,Afirmando,2
107728,Aonde,2
21155,PCdoBRJ,2
21148,PTSC,2
24371,alardeava,2
50890,BOMBOU,2
19185,cigano,2
84608,“Machado,2
24358, Dois,2
77058,Alcides,2
53098,Somus,2
24348,Antiterrorismo,2
117559,Ige,2
21515,Sícoli,2
76292,PSBD,2
84612,comido”,2
108646,FALC,2
47367,2601,2
108651,tcheca,2
107726,Abramovic,2
76272,Prevista,2
89817,adentrou,2
94945,Paint,2
21176,autoritária”,2
19171,Capovilla,2
21484,Evocação,2
76284,Suspeitas,2
50639,GOIÁS,2
53114,Erivaldo,2
107720,“obra”,2
85226,Chiquinho,2
77124,subnotificado,2
21494,“Rádio,2
94947,Hildon,2
47337,responsabilizava,2
21495,Gaúcha”,2
24385,Respondo,2
19178,Sarno,2
21501,calculo,2
21505,arrumação,2
50878,Conab,2
78263,restabeleceu,2
110087,gadgets,2
76294,Reafirma,2
84613,envolveriam,2
50895,FABIO,2
108645,exóticas,2
47401,empapuçam,2
77133,salinha,2
47402,Papiros,2
94221,créditoprêmio,2
24311,Drian,2
78254,companheiro”,2
108736,capacita,2
85172,gas,2
19195,Rossellini,2
21529,drives,2
24310,JeanYves,2
77136,naturalizar,2
110072,icebergs,2
24309,Trudeau,2
47413,Descontrole,2
47414,inafiançáveis,2
53079,Fit,2
47416,Lavouras,2
94224,Repenec,2
19197,Zavattini,2
84618,Mendoncinha,2
95426,habitese,2
76297,“agiu,2
108642,Lagarde,2
24322,Holly,2
21134,reassumisse,2
110085,naledi,2
47379,relevante”,2
50900,Proforte,2
90252,JURISTA,2
19190,Cinematografia,2
108643,existirão,2
47385,Petroquímica,2
94215,proativo,2
94216,Dulles,2
47398,confraria,2
110082,Láctea,2
50608,esfaqueia,2
89854,facciosa,2
89580,trovador,2
110081,TRAPPIST1,2
50902,Clássico,2
50606,Culto,2
117566,pousaram,2
107738,Habacuc,2
50866,inscrevi,2
47335,“Volta,2
76283,samurai,2
50856,esqueço,2
110109,durma,2
21204,Capitalizado,2
107704,after,2
21374,excursões,2
94202,histórico”,2
53153,Suja,2
21381,Possibilidade,2
85196,‘Doação,2
77070,durará,2
19143,Documentaristas,2
21392,Maduro”,2
94942,Chester,2
94204,Soa,2
21394,comunista”,2
110104,saciedade,2
107705,“valetudo”,2
19147,Costuma,2
21411,machista”,2
21416,encampado,2
85594,Minc,2
19149,História”,2
108663,laqueadura,2
21210,Pilgrim´s,2
21368,Houshmand,2
53159,simulacros,2
110123,relacionaram,2
53162,interestelar,2
24432,de Lúcio,2
110120,circadiano,2
94196,destruirá,2
94197,palestinoisraelense,2
24431,Fotografaram,2
110117,Haim,2
50846,consultórios,2
21362,inundar,2
47293,Discreta,2
107703,Guggenheim,2
50691,nevrálgico,2
110115,Assuta,2
90265,biombo,2
24413,impositivas,2
47289,galega,2
89837,intermediárias,2
24412,mesa”,2
24411,“Cadê,2
110103,leptina,2
94205,recémassinado,2
94209,OSullivan,2
47308,sedentária,2
50862,Award,2
53129,Livia,2
84599,sozinha”,2
110095,Ierardi,2
50865,conhecerem,2
76279,alastrou,2
53126,Couro,2
47326,estrelinha,2
118197,Disco,2
21469,taifeiros,2
21470,camareiros,2
85588,“excessos”,2
53122,rincões,2
50650,Tílias,2
53121,focaliza,2
47330,Repetiu,2
95432,Magela,2
50649,CATARINA,2
50648,SANTA,2
21473,extinguila,2
53119,fragmentada,2
47322,“Começamos,2
21455,contrastantes,2
21193,Mineira,2
107708,argumentei,2
110101,adormecer,2
89570,Paralelas,2
47311,“pai,2
108660,respondera,2
24402,“Bom,2
89572,Disc,2
21417,repercutido,2
19160,agradava,2
21424,establishment”,2
90262,Jaburu”,2
107712,formalista,2
47315,“galega”,2
50858,oferecer”,2
53133,cancioneiro,2
47316,rebentos,2
47318,“criança”,2
24399,rearrumar,2
77068,rave,2
90261,“ala,2
19164,subestimada,2
94303,sobressaem,2
109159,Estadãoedu,2
77203,haverem,2
52827,vísceras,2
52823,UNB,2
52736,Assinada,2
21932,acordoo,2
20924,autopromoção,2
107875,pairando,2
51087,Menciona,2
84696,Parondi,2
47938,Salama,2
52738,Gesse,2
78059,lubrificantes”,2
50237,Minotauro,2
19307,angariando,2
51090,BOA,2
50239,poliesportivo,2
77233,Claudinéia,2
85262,Amorin,2
108847,neoliberais,2
77232,centelha,2
94314,inconsequência,2
95358,Itabatinga,2
109909,Javad,2
23835,varredores,2
50338,sedia,2
23837,segregacionista,2
117682,naturalização,2
109906,manipuladora,2
47802,redistribuídos,2
78058,“combustíveis,2
76422,Juvêncio,2
77261,DIVULGADA,2
19369,kafkiano,2
47801,homologará,2
47940,cautelosos,2
47811,Ferrer,2
78106,alternador,2
85139,‘propinagordura’,2
50324,abrandamento,2
52744,denunciantes,2
94842,furtadas,2
77237,reestruturadas,2
95341,desapareceria,2
51139,desembocando,2
76400,reciprocidade”,2
19361,paciente”,2
52806,Incêndios,2
77258,fraudulenta’,2
94345,manuntenção,2
109897,Rumsfeld,2
52804,McDonalds,2
21804,“Iremos,2
50244,luademel,2
23937,RLAM,2
52742,Municipal”,2
47934,felicitou,2
51142,legislativas”,2
108561,Sinesp,2
23848,normatiza,2
21931,“Rever,2
51097,decapita,2
23942,norteadores,2
52813,“MyWebDay”,2
20922,utilizo,2
47926,reputou,2
50331,“Escapadinha”,2
85539,penhorados,2
19320,disputarem,2
23855,satanização,2
20881,“Das,2
47814,fixador,2
47946,Reconhecendo,2
109910,Zarif,2
23861,morriam,2
19305,espantase,2
52725,Sesed,2
50228,mundialito,2
108838,Socialdemocratas,2
94851,tutti,2
52841,asma,2
52840,Ultracurto,2
47777,Ilana,2
84722,Ceballos,2
52839,Intestino,2
84721,Remigio,2
47964,despedem,2
50229,Tênis,2
84720,imediatamente”,2
94351,entregariam,2
51077,Seduc,2
52724,RaioX,2
47968,Ximenes,2
47774,Inédita,2
51154,1512,2
95334,tamanduábandeira,2
47768,Coragem,2
108574,Kindle,2
51070,tutelares,2
77223,"Constituição

A",2
77265,renomadas,2
23803,esquecendo,2
47969,coroas,2
108573,influencie,2
85548,taipa,2
52845,Interventor,2
76426,calotes,2
19380,livrálo,2
52843,superheróis,2
85276,Lava Jato,2
78054,“locação,2
107911,bradam,2
85541,Indicadores,2
23811,Aquarela,2
94989,condenatória”,2
47789,Cravo,2
50343,Prazeres,2
77264,GRUPO,2
109912,queimálo,2
47791,“1a,2
50347,Cantata,2
85140,‘propinapoupança’,2
117687,Allex,2
94990,Zilio,2
117685,Crisley,2
78113,pertenceriam,2
76969,Nardi,2
51078,Gerência,2
85544,contemplam,2
20870,cidadãs,2
78116,Rouseff,2
52838,Portador,2
94311,nacionalizar,2
19297,Zelaya,2
19374,apelação”,2
20878,registramos,2
52836,Gleiber,2
109915,impediriam,2
52834,Roscosmos,2
19370,grau”,2
84692,batimentos,2
52835,Brazópolis,2
23810,sinfônico,2
47958,Entrevista,2
78114,genuínos,2
47920,aludida,2
108557,juízas,2
76998,surgidas,2
47892,sobretaxar,2
23904,CivilGoverno,2
23893,primitivo,2
77248,Sade,2
47864,dançarinos,2
52765,apuratório,2
95352,Balu,2
19356,impossibilitando,2
78087,Rondonópolis,2
94840,zelite,2
95351,Silvestres,2
108858,democráticas”,2
89882,com uma,2
52786,atribuição”,2
47868,vaqueiros,2
76406,pessoal’,2
21855,cautela”,2
23907,‘Está,2
21861,abortado,2
52790,objeto”,2
76414,tratouse,2
21888,malferir,2
23909,‘italiano’,2
50305,Preocupa,2
76413,temerem,2
52759,“razão,2
52762,mandamus,2
109880,Fema,2
94998,Pensávamos,2
21885,homologatória,2
19359,Paciornik,2
51132,Equatorial,2
23908,suruba’,2
85535,TCEMA,2
52767,políticoadministrativas,2
89884,“desfaçatez”,2
78086,PRMT,2
21838,Queirós,2
78080,solenidades,2
47883,Veracruz,2
85130,comandantegeral,2
89885,obrar,2
23896,privacidades,2
107887,descartabilidade,2
19350,exauridas,2
89886,barbárie”,2
95349,Fauna,2
50293,treliches,2
47875,desfazem,2
107889,avidamente,2
51122,801,2
21839,partes”,2
50288,escavado,2
47873,imitam,2
50279,PV4,2
50281,tombaram,2
52784,governamental”,2
52768,submetese,2
95000,diretorageral,2
50280,desgarrados,2
19354,corpus”,2
89784,caricaturando,2
52771,moldura,2
23900,insubmisso,2
50282,depredado,2
94999,2033,2
89887,“balão,2
47870,costeiros,2
47886,acesa,2
51124,aterrorizar,2
77250,exjogadora,2
52791,decisória,2
117678,Sorri,2
52754,contraditório”,2
21920,argumentativamente,2
117664,vistoriando,2
94325,Itanhaém,2
52752,ímprobo,2
109857,Darling,2
21816,táxiaéreo,2
78072,comerciais”,2
109859,Randy,2
77239,Laviano,2
50311,Fechamos,2
94326,torcido,2
52798,aprimora,2
52797,autuação,2
23870,idealizações,2
23872,Pixinguinha,2
94834,pour,2
52800,externaram,2
95354,Ampara,2
107901,extimidade,2
21806,intermediadora,2
47822,batom,2
117662,transado,2
47828,folclóricos,2
23933,RPBC,2
85136,regulando,2
95343,reprodutivo,2
47911,averiguações,2
50318,recorria,2
50316,ceifou,2
19331,“declarações,2
77257,‘gestão,2
47837,Porterville,2
76416,defesa’,2
84710,mínima”,2
21827,‘Na,2
50251,sumidos,2
23912,Infiltrado,2
108870,Dantes,2
76973,Varredura,2
51133,rixa,2
89788,FVSAM,2
21829,Helaine,2
107897,Serge,2
52793,licitações”,2
84702,desgastou,2
21889,dandose,2
89787,Epidemiológico,2
23884,emocionando,2
94338,Reveja,2
51119,Compensa,2
52792,aberra,2
19333,“tentativa,2
21902,revelavam,2
47900,"expresidente

O",2
20919,verifique,2
20885,Excepcionalmente,2
23927,fraudando,2
47844,moderna”,2
78095,indígenas”,2
78094,Guineto,2
51106,Joniarlison,2
77253,PARTE,2
84708,silvícola,2
47847,bailarino,2
21909,cumprir”,2
21907,aquela”,2
109863,Appy,2
78092,exPetrobras,2
47897,Carvão,2
78124,‘Só,2
78056,“serviços,2
94333,montante”,2
85147,“grupo,2
21774,Raven,2
19422,13h15,2
89797,FMTHVD,2
21973,fragilizaria,2
89799,referenciadas,2
19390,avançasse,2
50217,Jor,2
23773,releituras,2
50362,“Asa,2
21782,operasse,2
94357,PERNAMBUCO,2
76388,Fecomércio,2
89889,caricatos,2
23793,reacionário,2
50399,“Boca,2
48008,Noiva,2
21737,crassos,2
21789,pouso”,2
90180,Temo,2
90201,incluísse,2
50214,nocaute,2
78038,peita,2
77210,topos,2
90177,Citada,2
47754,lúdico,2
90210,Ratas,2
94356,POVO,2
48011,colidido,2
51065,patrocinou,2
107930,possuidores,2
78128,cumprilo,2
50223,Hypolito,2
47980,empolgado,2
108829,geometria,2
77208,nãohumanos,2
23797,adoto,2
50368,MAMBA,2
52860, Estado,2
109818,inclinando,2
47746,Saramago,2
23991,Enfatizou,2
23987,ENGEVIX,2
107924,frequentem,2
85143,extrapolado,2
21946,ventiladas,2
47982,entusiasmou,2
90203,esperasse,2
76964,‘intervenções’,2
23799,binário,2
52858, sistema,2
47749,veleiro,2
20860,enaltecimento,2
51058,elencar,2
89877,“tutor”,2
21762,Ensaios,2
108821,Escutas,2
51059,Privatização,2
77205,Primatologia,2
51060,amarelar,2
84683,Tutóia,2
50196,condicionamento,2
47989,guardarei,2
107859,ecletismo,2
108812,resolutamente,2
23782,despir,2
108832,sujou,2
85549,000,2
76963,“Preocupame,2
23976,‘nenhuma,2
107866,Notem,2
51055,florescer,2
77001,vadiagem,2
52706,leiloadas,2
107864,Janina,2
90211,mobilizaria,2
90181,229,2
20850,Respeitando,2
78126,‘considerável’,2
107860,Tester,2
50205,ininterruptas,2
108834,Fióti,2
50224,Daniele,2
94826,traídos,2
51171,Investigar,2
50207,Elza,2
19398,0202,2
19389,“Haveria,2
107929,Karp,2
19423,Maracanãzinho,2
21724,acenando,2
90205,façanhas,2
48021,heliponto,2
77212,dizimadas,2
76437,‘São,2
51157,Klarissa,2
21739,ATENÇÃO,2
77272,Diógenes,2
23968,tratarmos,2
19417,desclassificação,2
24002,camionete,2
48018,cconsequência,2
23975,50452418420154047000,2
85123,Impõe,2
92769, juiz,1
91127,mineiro afirmou,1
92639,Superar,1
91149,aecista,1
88371,TRAZ,1
98141,‘indulto,1
91128,destituir Tasso Jereissati,1
92510,Abeoc,1
92620,‘canto,1
98306,candidatavam,1
94944,enforcar,1
88291,Penitenciáro,1
89768,Balzac,1
98143,liberálos,1
89782,sensivelmente,1
92511,2092,1
95096,deitaram,1
92745,qie,1
98527,adicionais”,1
92744,requerer”,1
92615,48horas,1
98179,SB7,1
98264,Leba,1
88292,"ministério

A",1
98528,“condicionada,1
89781,hasteadas,1
92617,“férias,1
95774,indenizado”,1
92481,loteadas,1
92482,“resolve,1
92741,Alexa,1
91354,Joppert,1
89773,Behaviorismo,1
92618,“abriu,1
88288,"Andrade

Humanização",1
98307,fatalista,1
89770,démarche,1
95928,casuísmos,1
95018,Gales,1
98144,“ameaça”,1
91243,diminuiu 44,1
88421,tripa,1
92622,deecisão,1
98485,‘Folha,1
92649,Cortês,1
98175,Spitz,1
89722,empresta”,1
98174,Nadando,1
92623,jajá,1
91356,Hahn,1
98530,Sépis,1
98287,potencializem,1
92479,negócio Oficialmente,1
88273,Seguraça,1
94927,Clapper,1
98278,descortinava,1
98531,Pádova,1
98173, Brasil,1
98484,‘nós’”,1
98142,generoso’,1
88363,Oferecer,1
89769,Théorie,1
88353,fornecermos,1
91146,“independente,1
91129,tucano porque,1
92743,Bulllish,1
88352,avaliarmos,1
91130,sigla Aécio,1
92768,Judiciária de,1
91382,vendernos,1
92478,– dos,1
92624,infausta,1
91148,mediar”,1
92742,Josette,1
88362,subsidiado”,1
89827,“Investigamos,1
92638,subtrações,1
95773,Amina,1
88350,disjuntores,1
95871,9638,1
98176,Munique1972,1
95017,Cardiff,1
94943,Bennington,1
95930,Estabeleceu,1
89720,“menor,1
92621,sereia’,1
91242,de Michel,1
91212,globão,1
88290,carceário,1
88289,Ressaltando,1
91355,Kalluf,1
91224,ricas”,1
92477,pela Procuradoria,1
89774,Ecofisiologia,1
98140,924617,1
92651,12131,1
91244,contingenciamento foi,1
91159,"7

pós",1
88349,Bitteencourt,1
89311,81092,1
89776,httpswwwyoutubecomwatchvvGQZOTc5Q,1
91158,"pesado

Tucano",1
91247,‘diminuição,1
88296,levara,1
95092,Copel,1
92736,Neto emails,1
88405,macroeconômico,1
89719,empreste,1
88297,"

Essa",1
91384,Cumprimentamonos,1
95869,31412,1
98538,pisam,1
95781,Christies,1
89816,‘quando,1
98284,Harvad,1
95001,relaxado,1
94948,Itaupã,1
92653,6313,1
98537,Vergara,1
95923,Apegarse,1
98536,Castellar,1
91126,PSDB Segundo,1
94925,tinhamos,1
92735,PT João,1
88295,redivisão,1
91156,eleitoralque,1
88294,igualamos,1
92643,Jiquiá,1
89783,5645,1
92734,encontros’,1
92770, Sergio,1
98470,prejudicassem,1
98539,Lidas,1
91162,"ocorrido

Pessoal",1
95088,“Procurando,1
91223,Marchiori,1
95022,Bastilha,1
98541,vogal,1
95089,cimento”,1
98467,enquadrilhadamente,1
88423,club,1
91160,"pesado”

Na",1
95090,Joanir,1
95782,Salvator,1
98540,postulante”,1
92771, marketing,1
95091,atentaria,1
92611,Barrica,1
98281,Aluno,1
88404,microeconômicas,1
88348,residencial”,1
92474,Hemoam”,1
92612,Faktor,1
91350,telemática,1
98311,algorítmica,1
98263,despediam,1
91351,imprescindibilidade,1
94950,traída,1
91385,Recordavase,1
98283,“Brazil,1
95021,Kurfürstendamm,1
94923,Bélicos,1
92475,o cargo,1
98285,MIT”,1
98184,paraatleta,1
91245,terço –,1
95940,1342,1
98135,aniquilaria,1
92483,2011 Ao,1
95008,Miereux,1
92652,arrimo,1
88407,HERÉDIA,1
95778,Obstrutiva,1
89818,senhores’,1
91154, Intelectuais,1
89775,IBUSP,1
98181,revezamentos,1
98478,Damian,1
92513,Odonto,1
98533,estadual”,1
92614,padrão”,1
98479,executivosênior,1
98480,testemunhe,1
91383,chamoume,1
95927,antiisonômico,1
98136,subordinaria,1
89828,RUI,1
95777,Pulmonar,1
95760,cogitei,1
98138,extinguiria,1
89767,filosóficos,1
95863,ilegais”,1
98481,Denham,1
98180,SM8,1
95761,‘Certamente,1
98139,punibilidade”,1
91150,fortifica,1
95775,Edosn,1
95094,Autoritarismo”,1
98134,“materializa,1
95926,cartorial,1
95862,“factoides,1
95759,cassca,1
88406,THAÍS,1
98535,setença,1
92613,“revista,1
95093,engasgado,1
98280,rodaram,1
91153, Candidatos,1
92641,suspeitado,1
91152,ESCOLHA,1
91353,Lyana,1
92737,do telefone,1
98286,“Questiono,1
89766,Terminemos,1
95924,políticoconstitucional,1
91246,‘fortalecida’,1
98133,Natal ,1
92515,fixos”,1
91151,do PSDB”,1
92476,da República,1
98308,intimidados,1
88272,"maio

BRASÍLIA",1
92739,Vallisnei,1
98279,gatonet,1
95020,“Expressen”,1
98534,Padova,1
89313,arquivamse,1
98476,exespiões,1
98477,encurralar,1
95002,Desmantelar,1
88422,forra,1
88370,GESSO,1
98501,Perusso,1
98525,reputo,1
94936,Mathers,1
91366,Integração”,1
91140,Senado ,1
89826,Giselda,1
98508,Agraciada,1
92497,comodidades,1
92498,condignas,1
95007,Bioagri,1
89316,galas,1
95762,investimento’,1
92499,exsecretárioadjunto,1
92751,Receita…,1
98293,Math,1
98268,3656,1
98165,semiaberto ,1
98494,MPCRS,1
92496,aindad,1
88277,"Mendonça

O",1
98495,oficiaremos,1
92495,Calves,1
98507,ausenta,1
91139,desempregado”,1
95010,equiparou,1
88274,"maio

Cármen",1
94935,fazendoo,1
98496,Camino,1
91138,“pressão”,1
98163,carcerário”,1
92752, nada,1
94934,Atribuir,1
89825,apartamentos’,1
92494,Imol,1
89780,Prabhakar,1
98166,“crimes,1
94931,Antiameaças,1
88361,esportivos”,1
91228,5354,1
95868,2089,1
89383,ProcuradoriaGeral”,1
98266,identificávamos,1
91235,27 que,1
98490,vivenciados,1
98466,sistemicamente,1
98294,Destruction,1
88410,repassarem,1
98267,1256,1
89729,ant,1
88412,Simplificar,1
92750,praticao,1
98491,‘vencedor’,1
98510,Schons,1
92500,Baird,1
91234,pendenga,1
88413,ESocial,1
95012,Amboni,1
95103,‘pagãos’,1
89727,dança”,1
98509,gratificadas,1
95768,essencial”,1
98492,perde”,1
91132,e diante,1
98289,Pesquisadora,1
95767,adminstrar,1
88414,Autorizado,1
92501,Nioaque,1
94937,Aberystwyth,1
91137,“irreconciliáveis”,1
91136,“profundas”,1
95101,enrugado,1
92760,‘acarajés’,1
88416,LIG,1
95936,970998,1
98161,19992003,1
95765,moro”,1
92489,18032016,1
88275,desinchar,1
92488,interesse de,1
89386,carreada,1
98157,“pequeno”,1
92758,custeando,1
92757,‘blinda’,1
98291,abarrotam,1
98502,AMT,1
89823,“havendo,1
91230,toureiros,1
89726,“Cantavas,1
91231,Cobra ,1
98500,superintendentegeral,1
95867,impairment,1
89725,cantava”,1
98270,Endividado,1
98290,preenchemos,1
92759,mantelo,1
91372,minipalestras,1
98160,19951999,1
95764,sequencial,1
89824,ocasião que,1
98159,19881995,1
95935,Impõese,1
91134,Tasso ,1
89779,Balaji,1
91368,Wasserman,1
95766,“Inclusive,1
92491,Configurará,1
94932,SecureWorks,1
88360,replicamos,1
92753,elefantinho,1
89822,quartafeira 27,1
92754,Hatari,1
92755,httpswwwyoutubecomwatchvGG7592LrM,1
98505,40962,1
92487,estratagema criminoso,1
91233,EXPRESSO,1
98154,1111798,1
95105,Virá,1
98292,Weapons,1
91218,petezada,1
88276,"presídios

O",1
95866,14824,1
95937,soberanamente,1
95011,sucessórios,1
98155,admissões,1
95006,Allabor,1
98162,aproximouse,1
98269,10599,1
92762,PLANILHA,1
92493,Odontológico,1
89315,condenase,1
91135,Aécio o,1
91232,enrolada,1
92761,repassados”,1
98156,1124090,1
98499,Maurer,1
89385,Delcídio’,1
94933,determinálo,1
98295,ranqueiam,1
88279,"presos

Cármen",1
91241,28017,1
98519,negativa”,1
88285,24428,1
98275,Disquedenúncia,1
98517,egoística,1
98518,valorada,1
91360,TPIS3,1
89778,anternet,1
88356,Baitelli,1
91142,reassumia,1
91359,ECONORTE,1
98489,‘Impasses,1
88287,RJI,1
92628,Lectícia,1
89777,httpswwwyoutubecomwatchvukS4UjCauUs,1
98300,correlacionam,1
91143,fisiologista,1
98516,tramitaram,1
98146,confirme”,1
91240,contingenciamento”,1
91239,orçamentário”,1
92765,“Informação,1
98288,atualmente”,1
98274,bucólico,1
92629,membroschave,1
88368,atrativas”,1
91378,labor,1
91361,aeroportuária,1
92648,Serro,1
91238,“constrangimento,1
92507,revendendo,1
91237,que há,1
95931,pseudopartidário,1
89771,Moleculares,1
91358,CONTROLADOR,1
91357,TRIUNFO,1
92746,reclamanram,1
95771,Dependentes,1
89723,fazias,1
98524,4643550,1
92484,informo,1
88408,CustoBrasil,1
89724,verão”,1
98523,Marlus,1
95003,‘robustas’,1
88369,‘TIJOLO’,1
92767, junto,1
98522,Ticiano,1
98302,desaprendido,1
98277,Kelsons,1
92626,Lealdade,1
88365,“Percebemos,1
91144,nítidas,1
91213,Sucata,1
98145,hesitaremos,1
92485,“MPF,1
91214,“minhas,1
95016,Perret,1
89337,detalha o,1
98488,“Democracia,1
98158,ministro ,1
95870,1004,1
98520,arbitrado,1
91215,filhinhas”,1
92644,Criminológica,1
92747,FATPIS,1
98301,garimpados,1
95098,melancolicamente,1
92764,Chamou,1
92503,Barbiere,1
91363,BMFBOVESPA,1
92749,retarda,1
95769,“Dona,1
92504,Recolhimento,1
94930,mericana,1
92748,PASEP,1
91364,TACLA,1
95015,Levallois,1
98298,morarem,1
95106,desaprovo,1
95005,BRF’,1
92763,INTERCEPTADA,1
88281,41572,1
98296,escondemse,1
98265,Chao,1
91365,DURAN,1
92647,Prontidão,1
95013,Valcionir,1
91376,UEPB,1
98151,enganos,1
91220,gibi,1
91375,rememora,1
91217,2807,1
95865,descuidado,1
92637,express,1
98152,amadorístico,1
95100,encostará,1
88280,"liberdade

Registro",1
91131,BASTIDORES,1
91374,Debater,1
98512,cumpridora,1
98511,1988553,1
91227,referida ,1
88367,viabilizarmos,1
88359,SebraeRJ,1
98148,“criminosas”,1
89317,guante,1
88284,5982,1
98147,“reoriente”,1
95932,políticocriminosas,1
91141,“equidade”,1
95004,‘trocas,1
89381,desvelados,1
88283,11153,1
98515,resumidamente,1
98273,invadirem,1
88282,17135,1
88420,República ,1
98514,aplico,1
94941,Itabapoana,1
95770,Confissão,1
89336,255240000,1
89382,alheias’,1
88419,apregoavam,1
91377,IFCHUFRGS,1
88358,“Pensamos,1
92631,implicasse,1
98149,alinhamentos,1
88418,desvendavam,1
95934,convoco,1
94929,obelisco,1
98150,reoriente,1
92506,Apurações,1
91362,Listada,1
91236,‘seleção,1
98513,acumulo,1
91379,seguravam,1
95854,Toz,1
91249,havia”,1
98209,“quarentena”,1
92594,link httpsgooglAkxbQU,1
98398,“TMZ”,1
92662,alugado’”,1
89322,outros…,1
98397,Limerick,1
95812,REGISTROU,1
88375,termoacústico,1
98242,gengivas,1
89744,cortadeiras,1
94976,vestila,1
91320,enquadramentos,1
91189,Longevidade,1
92704,redime,1
92703,EMPRESÁRIO,1
92702,PENA,1
92701,aquecia,1
92663,‘primo’,1
98241,checam,1
91287,Lotearam,1
89806,Aprovou,1
88322,escalações,1
95839,Thiaguinho,1
95840,toldo,1
88373,TÉRMICO,1
95064,drink,1
92575,Extrativista,1
94986,causa’,1
95809,apavoram,1
89369,‘julgando,1
91285, Dilma,1
89368,alternativamente,1
98400,floral,1
98402,Nazista,1
92706,reduzindoas,1
91286,respondeu “A,1
95041,6kg,1
95896,óbulos,1
89757,imaturas,1
89756,“lixo”,1
91188,engossa,1
88376,reduzi,1
92700,“logística”,1
91190,contraporse,1
98344,Nomeação,1
91318,desbancou,1
95888,prevíamos,1
92666,esquenta,1
98389,Larisse,1
95835,rodos,1
98210,“serenidade”,1
91288,Operaram,1
98388,“pensamento,1
89745,“plantação”,1
95063,Vecchia,1
91199,esqueceuse,1
92667,preocupado’”,1
91200,“dizme,1
92696,Dominado,1
89746,subfamílias,1
98387,“insistirá”,1
92695,falsificado,1
98345,interessassem,1
89803,faltam”,1
91198,atólico,1
98240,tranquilizante,1
89804,“problemas,1
95837,Skoll,1
91192,transplantar,1
92664,Aguardei,1
91193,socialeconômica,1
89796,SPAs,1
98394,httpsisumecgovbr,1
98393,239601,1
95062,Dalla,1
89805,bancadas”,1
88333,Berbicz,1
98341,desacreditados,1
95814,FLAGRANTE,1
98392,ofertarão,1
92665,‘Zé,1
95061,Prudentópolis,1
91319,Oldman,1
98390,Isídio,1
98339,“BB”,1
94975,Roniclesio,1
88324,astrônoma,1
95899,PDMB,1
98413,exa,1
88364,escalável”,1
91181,Kutznets,1
95804,Caran,1
95882,2144256,1
91182,metodologicamente,1
89364,129732014,1
98206,agradecida,1
92714,dívidas com,1
91276,delimite,1
92713,catchigoria,1
